targetid,ordernumber,organism,species,sample_id,sample_id_old,site,annotation,orig_x,orig_y,orig_z,world_x,world_y,world_z,agisoft_x,agisoft_y,agisoft_z,clone_lineage,clade,shape_id,lat,lon
2795407,DMadr22-6918,Madracis,-,DH0645_MMIR_KAL,mmir_kal_058,Playa Kalki,K58,26.99860506,17.89521538,-17.45821364,24.86559272,-16.70346356,-17.98250409,-16.3753433,35.20774616,-18.31943602,136,Major,50_kal,12.375406,-69.159081
2794524,DMadr22-6918,Madracis,-,DH0646_MMIR_KAL,mmir_kal_059,Playa Kalki,K59,24.44253774,18.75190854,-15.99576857,25.01368837,-15.99514974,-17.0847257,-15.20916113,35.03514082,-17.15423781,136,Major,49_kal,12.375406,-69.159081
2794525,DMadr22-6918,Madracis,-,DH0647_MMIR_KAL,mmir_kal_060,Playa Kalki,K60,28.36474332,28.8091398,-15.70420233,28.93738094,-17.03871444,-17.06342345,-16.65792294,29.39345987,-16.78641038,135,Major,52_kal,12.375406,-69.159081
2794526,DMadr22-6918,Madracis,-,DH0648_MMIR_KAL,mmir_kal_061,Playa Kalki,K61,19.4501357,31.23091507,-16.37853029,29.41166132,-13.76933494,-15.96186829,-11.79864411,28.77216672,-15.75686916,152,Major,54_kal,12.375406,-69.159081
2794527,DMadr22-6918,Madracis,-,DH0649_MMIR_KAL,mmir_kal_062,Playa Kalki,K62,17.03848345,30.45818531,-14.71955504,28.95589985,-13.19666239,-15.09012345,-10.83619353,29.46553781,-14.62990061,152,Major,55_kal,12.375406,-69.159081
2794528,DMadr22-6918,Madracis,-,DH0650_MMIR_KAL,mmir_kal_063,Playa Kalki,K63,17.44661014,31.94550627,-14.85345676,29.5327274,-13.26633384,-15.1247723,-10.93613627,28.63496962,-14.64409624,152,Major,53_kal,12.375406,-69.159081
2794529,DMadr22-6918,Madracis,-,DH0651_MMIR_KAL,mmir_kal_064,Playa Kalki,K64,13.90230514,30.74645347,-12.41764917,28.83942599,-12.42661867,-13.84730422,-9.525255031,29.68757601,-12.99373326,152,Major,53_kal,12.375406,-69.159081
2794530,DMadr22-6918,Madracis,-,DH0652_MMIR_KAL,mmir_kal_065,Playa Kalki,K65,14.8955784,33.00972691,-13.43686283,29.75950748,-12.54590659,-14.23412186,-9.753147233,28.34906638,-13.48797048,152,Major,53_kal,12.375406,-69.159081
2794531,DMadr22-6918,Madracis,-,DH0653_MMIR_KAL,mmir_kal_066,Playa Kalki,K66,15.43079234,34.90450585,-14.98598638,30.53524371,-12.44442339,-14.75868418,-9.690931278,27.21328841,-14.22242998,152,Major,53_kal,12.375406,-69.159081
2795495,DMadr22-6918,Madracis,-,DH0654_MMIR_KAL,mmir_kal_067,Playa Kalki,K67,10.41684912,34.00171747,-15.09842682,29.95280133,-10.72369749,-14.14992921,-7.136280103,28.08305213,-13.67278781,152,Major,59_kal,12.375406,-69.159081
2795496,DMadr22-6918,Madracis,-,DH0655_MMIR_KAL,mmir_kal_068,Playa Kalki,K68,12.17974401,32.26750445,-14.8724988,29.38996022,-11.42784378,-14.39294577,-8.188178504,28.87858073,-13.92134617,152,Major,57_kal,12.375406,-69.159081
2795497,DMadr22-6918,Madracis,-,DH0656_MMIR_KAL,mmir_kal_069,Playa Kalki,K69,10.81842535,30.31306396,-13.22408278,28.5479262,-11.25937233,-13.72313728,-7.840847159,30.11682566,-13.02868166,152,Major,56_kal,12.375406,-69.159081
2795498,DMadr22-6918,Madracis,-,DH0657_MMIR_KAL,mmir_kal_070,Playa Kalki,K70,7.096432812,22.53006114,-12.73714879,25.45647037,-10.31499128,-13.39801452,-6.466418396,34.57651172,-12.85168765,202,Minor,44_kal,12.375406,-69.159081
2795499,DMadr22-6918,Madracis,-,DH0658_MMIR_KAL,mmir_kal_071,Playa Kalki,K71,6.989738555,24.50608011,-11.97101032,26.16295679,-10.31668013,-13.02731854,-6.398632377,33.57664496,-12.29404766,202,Minor,44_kal,12.375406,-69.159081
2795500,DMadr22-6918,Madracis,-,DH0659_MMIR_KAL,mmir_kal_072,Playa Kalki,K72,8.641670393,30.09875393,-12.32273584,28.33340079,-10.64081365,-13.1210592,-6.856864682,30.45267255,-12.28456329,152,Major,58_kal,12.375406,-69.159081
2795501,DMadr22-6918,Madracis,-,DH0660_MMIR_KAL,mmir_kal_073,Playa Kalki,K73,8.829545283,32.95741078,-12.48929834,29.40964807,-10.58096417,-13.07417586,-6.75328013,28.90844898,-12.18451834,152,Major,58_kal,12.375406,-69.159081
2795502,DMadr22-6918,Madracis,-,DH0661_MMIR_KAL,mmir_kal_074,Playa Kalki,K74,7.580041656,36.08393113,-13.94442014,30.55115128,-9.830960846,-13.26465157,-5.70479806,27.2638112,-12.53890405,0,Minor,60_kal,12.375406,-69.159081
2795590,DMadr22-6918,Madracis,-,DH0662_MMIR_KAL,mmir_kal_075,Playa Kalki,K75,6.342207334,30.4022865,-13.12590331,28.35474177,-9.719628882,-13.06990859,-5.533201696,30.42828879,-12.36882392,152,Major,58_kal,12.375406,-69.159081
2795591,DMadr22-6918,Madracis,-,DH0663_MMIR_KAL,mmir_kal_076,Playa Kalki,K76,1.557216081,24.3128086,-13.94522922,25.87739551,-8.16174308,-12.97465197,-3.316815816,33.99889148,-12.60026758,0,Major,43_kal,12.375406,-69.159081
2795592,DMadr22-6918,Madracis,-,DH0664_MMIR_KAL,mmir_kal_077,Playa Kalki,K77,-4.958144531,36.48647576,-12.53557358,30.03373131,-5.673453244,-11.03453062,0.60612158,28.11797051,-10.0917764,0,Major,67_kal,12.375406,-69.159081
2795593,DMadr22-6918,Madracis,-,DH0665_MMIR_KAL,mmir_kal_078,Playa Kalki,K78,-5.271504413,38.97069656,-11.90888032,30.92276059,-5.56576748,-10.66062185,0.83227376,26.85644152,-9.540957387,0,Major,65_kal,12.375406,-69.159081
2795594,DMadr22-6918,Madracis,-,DH0666_MMIR_KAL,mmir_kal_079,Playa Kalki,K79,-8.52120568,36.90689956,-13.35433949,30.03586773,-4.30821867,-10.80982182,2.593093105,28.13034186,-10.00541953,156,Major,68_kal,12.375406,-69.159081
2795595,DMadr22-6918,Madracis,-,DH0667_MMIR_KAL,mmir_kal_080,Playa Kalki,K80,-9.481676793,24.7252281,-10.31369453,25.3738061,-4.838491892,-10.17888003,1.900567334,34.85269762,-9.202441077,143,Major,42_kal,12.375406,-69.159081
2795596,DMadr22-6918,Madracis,-,DH0668_MMIR_KAL,mmir_kal_081,Playa Kalki,K81,-13.85838637,24.82802029,-8.911279001,25.15267192,-3.517730843,-9.086165307,3.970760498,35.22143121,-7.879152698,144,Major,41_kal,12.375406,-69.159081
2795597,DMadr22-6918,Madracis,-,DH0669_MMIR_KAL,mmir_kal_082,Playa Kalki,K82,-14.98353752,26.28493361,-9.46052026,25.6537424,-2.998458631,-9.055623568,4.721806528,34.50506944,-7.90447841,144,Major,41_kal,12.375406,-69.159081
2795685,DMadr22-6918,Madracis,-,DH0670_MMIR_KAL,mmir_kal_083,Playa Kalki,K83,-11.23132738,40.43754513,-13.0914158,31.20458396,-3.281644159,-10.18501938,4.17630385,26.48143695,-9.243085412,0,Major,66_kal,12.375406,-69.159081
2795686,DMadr22-6918,Madracis,-,DH0671_MMIR_KAL,mmir_kal_084,Playa Kalki,K84,-11.91676081,37.46873626,-13.43324926,30.07737014,-3.10093721,-10.34496193,4.396175303,28.09532568,-9.547763276,156,Major,69_kal,12.375406,-69.159081
2795687,DMadr22-6918,Madracis,-,DH0672_MMIR_KAL,mmir_kal_085,Playa Kalki,K85,-15.89413512,40.99464068,-13.25848883,31.18362364,-1.623064571,-9.576829796,6.647450171,26.5441199,-8.660925681,156,Major,70_kal,12.375406,-69.159081
2795688,DMadr22-6918,Madracis,-,DH0673_MMIR_KAL,mmir_kal_086,Playa Kalki,K89,-31.5667631,37.77079409,-15.37229027,29.26500078,3.991325547,-8.303814312,14.86033927,29.37880088,-7.885793791,156,Major,77_kal,12.375406,-69.159081
2795689,DMadr22-6918,Madracis,-,DH0674_MMIR_KAL,mmir_kal_087,Playa Kalki,K90,-32.38133219,38.31226372,-15.76157966,29.43682509,4.347887717,-8.302239424,15.37110415,29.13359224,-7.937806378,0,Major,77_kal,12.375406,-69.159081
2795690,DMadr22-6918,Madracis,-,DH0675_MMIR_KAL,mmir_kal_088,Playa Kalki,K91,-34.50632646,37.83081438,-15.25939126,29.13725611,4.995667796,-7.857967371,16.36893874,29.58526792,-7.427263143,0,Major,77_kal,12.375406,-69.159081
2795781,DMadr22-6918,Madracis,-,DH0679_MMIR_KAL,mmir_kal_092,Playa Kalki,K92,-39.87265558,29.70159145,-14.89665418,25.83869758,6.514974435,-7.365789568,18.59057527,34.3520191,-7.11897268,33,Major,39_kal,12.375406,-69.159081
2795782,DMadr22-6918,Madracis,-,DH0680_MMIR_KAL,mmir_kal_093,Playa Kalki,K93,-42.49592561,35.20509743,-16.62844742,27.80274242,7.864309974,-7.354985218,20.53665781,31.53650319,-7.255873463,29,Major,38_kal,12.375406,-69.159081
2795783,DMadr22-6918,Madracis,-,DH0681_MMIR_KAL,mmir_kal_094,Playa Kalki,K94,-44.99057,33.6206543,-17.0498199,27.10182503,8.732045047,-7.230723098,21.7897721,32.55267906,-7.255805886,29,Major,38_kal,12.375406,-69.159081
2795784,DMadr22-6918,Madracis,-,DH0682_MMIR_KAL,mmir_kal_095,Playa Kalki,K95,-42.94187091,45.10145126,-16.50111074,31.45336836,8.351413328,-6.79777074,21.36172664,26.31619221,-6.397219674,160,Major,79_kal,12.375406,-69.159081
2795785,DMadr22-6918,Madracis,-,DH0683_MMIR_KAL,mmir_kal_096,Playa Kalki,,,,,,,,,,,27,Major,63_kal,12.375406,-69.159081
2795786,DMadr22-6918,Madracis,-,DH0684_MMIR_KAL,mmir_kal_097,Playa Kalki,K97,27.6283,39.8448,-18.8468,30.9831,-11.4026,-12.9807,-7.490728573,22.5968631,-13.34822066,0,Major,64_kal,12.375406,-69.159081
2795787,DMadr22-6918,Madracis,-,DH0685_MMIR_KAL,mmir_kal_098,Playa Kalki,K98,16.8333,38.194,-16.1041,30.5784,-10.8923,-12.4468,-6.815806625,24.08330907,-12.5909054,135,Major,62_kal,12.375406,-69.159081
2795800,DMadr22-6918,Madracis,-,DH0686_MMIR_KAL,mmir_kal_105,Playa Kalki,K105,8.796508428,40.03144791,-12.41482008,32.03390753,-10.3294036,-12.72087528,-6.308990166,25.15342533,-11.61776594,152,Major,62_kal,12.375406,-69.159081
2795801,DMadr22-6918,Madracis,-,DH0687_MMIR_KAL,mmir_kal_106,Playa Kalki,K106,3.657618015,39.4073951,-13.79160468,31.5855782,-8.376183587,-12.52092586,-3.491344363,25.81470083,-11.6858199,0,Major,61_kal,12.375406,-69.159081
2795408,DMadr22-6918,Madracis,-,DH0688_MMIR_KAL,mmir_kal_107,Playa Kalki,K107,-1.978898885,57.82355257,-14.5960715,38.16937905,-5.657046412,-11.18485934,0.680357325,16.42199653,-9.980739373,163,Major,104_kal,12.375406,-69.159081
2795409,DMadr22-6918,Madracis,-,DH0689_MMIR_KAL,mmir_kal_108,Playa Kalki,K108,-4.179706217,58.29909013,-12.13475823,38.16453638,-5.226978208,-10.00671277,1.49605519,16.47943122,-8.373983346,163,Major,104_kal,12.375406,-69.159081
2795410,DMadr22-6918,Madracis,-,DH0690_MMIR_KAL,mmir_kal_109,Playa Kalki,K109,-10.39835369,44.9856523,-13.55327477,32.94927995,-3.343495106,-10.25212132,4.092953631,23.971494,-9.257791931,156,Major,73_kal,12.375406,-69.159081
2795411,DMadr22-6918,Madracis,-,DH0691_MMIR_KAL,mmir_kal_110,Playa Kalki,K110,-11.6494344,45.08217708,-14.18239185,32.94099004,-2.81748051,-10.29408993,4.836397206,23.98405999,-9.408274242,156,Major,73_kal,12.375406,-69.159081
2795412,DMadr22-6918,Madracis,-,DH0692_MMIR_KAL,mmir_kal_111,Playa Kalki,K111,-14.41477785,45.97744514,-13.00831206,33.10136128,-1.994406866,-9.465849638,6.154557192,23.79147189,-8.361479773,156,Major,74_kal,12.375406,-69.159081
2795413,DMadr22-6918,Madracis,-,DH0693_MMIR_KAL,mmir_kal_112,Playa Kalki,K112,-11.4629901,53.27006756,-13.85067951,35.98252821,-2.638960629,-9.830848834,5.199219681,19.63365922,-8.655304684,164,Major,102_kal,12.375406,-69.159081
2795414,DMadr22-6918,Madracis,-,DH0694_MMIR_KAL,mmir_kal_113,Playa Kalki,K113,-13.92662246,56.54260656,-13.92123255,37.07736677,-1.659612672,-9.367408206,6.68667335,18.08404633,-8.118047815,164,Major,103_kal,12.375406,-69.159081
2795415,DMadr22-6918,Madracis,-,DH0695_MMIR_KAL,mmir_kal_114,Playa Kalki,K114,-12.71547647,53.45290677,-13.81306282,35.98682995,-2.203970918,-9.637342678,5.853238676,19.63741949,-8.453725644,164,Major,101_kal,12.375406,-69.159081
2794532,DMadr22-6918,Madracis,-,DH0696_MMIR_KAL,mmir_kal_115,Playa Kalki,K115,-14.39721605,51.05028909,-13.89298002,35.01259866,-1.695242197,-9.543655248,6.586173165,21.04342562,-8.44669313,165,Major,76_kal,12.375406,-69.159081
2794533,DMadr22-6918,Madracis,-,DH0697_MMIR_KAL,mmir_kal_116,Playa Kalki,K116,-15.7889929,41.02104249,-13.3025846,31.19996476,-1.652294359,-9.605372719,6.600995047,26.51933174,-8.695969532,156,Major,70_kal,12.375406,-69.159081
2794534,DMadr22-6918,Madracis,-,DH0698_MMIR_KAL,mmir_kal_117,Playa Kalki,K117,-18.22018958,42.10878152,-13.74349826,31.49552645,-0.709071517,-9.374628572,7.989478051,26.10842618,-8.516735608,156,Major,71_kal,12.375406,-69.159081
2794535,DMadr22-6918,Madracis,-,DH0699_MMIR_KAL,mmir_kal_118,Playa Kalki,K118,-18.95746631,45.88295488,-11.74516957,32.80270167,-0.603389109,-8.407657511,8.318371359,24.27049565,-7.102627804,156,Major,72_kal,12.375406,-69.159081
2794536,DMadr22-6918,Madracis,-,DH0700_MMIR_KAL,mmir_kal_119,Playa Kalki,K119,-15.24941186,43.75599757,-9.773278329,32.14024855,-2.242882639,-8.330082478,5.985585486,25.21812113,-6.737321105,156,Major,71_kal,12.375406,-69.159081
2794537,DMadr22-6918,Madracis,-,DH0701_MMIR_KAL,mmir_kal_120,Playa Kalki,K120,-18.45768214,43.41136839,-10.42658222,31.87105722,-1.051123711,-8.131638394,9.123954108,19.59221585,-7.789464098,156,Major,99_kal,12.375406,-69.159081
2794538,DMadr22-6918,Madracis,-,DH0702_MMIR_KAL,mmir_kal_121,Playa Kalki,K121,-17.26523208,49.66742056,-12.82506608,34.32458306,-0.902275129,-8.842136908,8.399172289,24.30076798,-7.137866832,165,Major,72_kal,12.375406,-69.159081
2794539,DMadr22-6918,Madracis,-,DH0703_MMIR_KAL,mmir_kal_122,Playa Kalki,K122,-17.29031036,54.90340898,-13.47264673,36.28740119,-0.616187951,-8.824372018,11.54965229,24.41889596,-8.283331888,165,Major,78_kal,12.375406,-69.159081
2795506,DMadr22-6918,Madracis,-,DH0707_MMIR_KAL,mmir_kal_126,Playa Kalki,K126,-24.17783972,45.99826365,-15.39601636,32.69116974,1.726812522,-8.951808586,11.06328103,25.35953661,-8.165859521,166,Major,78_kal,12.375406,-69.159081
2795508,DMadr22-6918,Madracis,-,DH0709_MMIR_KAL,mmir_kal_128,Playa Kalki,K128,-26.85502465,44.42710994,-15.39862328,31.97388831,2.598850041,-8.656554261,12.83806467,25.46564748,-8.040723268,166,Major,78_kal,12.375406,-69.159081
2795509,DMadr22-6918,Madracis,-,DH0710_MMIR_KAL,mmir_kal_129,Playa Kalki,K129,-26.132474,46.59623897,-14.57903791,32.79196138,2.309183025,-8.372447145,12.48106213,24.30057406,-7.55268615,166,Major,78_kal,12.375406,-69.159081
2795510,DMadr22-6918,Madracis,-,DH0711_MMIR_KAL,mmir_kal_130,Playa Kalki,K130,-25.42391674,48.75015556,-15.64418312,33.65853812,2.291157016,-8.741070333,12.40030384,23.04015192,-8.040504693,166,Major,78_kal,12.375406,-69.159081
2795598,DMadr22-6918,Madracis,-,DH0712_MMIR_KAL,mmir_kal_131,Playa Kalki,K131,-30.38096304,54.0170211,-16.09344289,35.38082814,4.25858214,-7.975367426,15.35563978,20.60590055,-7.216289675,167,Major,85_kal,12.375406,-69.159081
2795599,DMadr22-6918,Madracis,-,DH0713_MMIR_KAL,mmir_kal_132,Playa Kalki,K132,-31.28852408,56.88565394,-14.11137925,36.34355786,4.393466583,-7.031977216,15.71892465,19.26205392,-5.85473438,0,Major,86_kal,12.375406,-69.159081
2795600,DMadr22-6918,Madracis,-,DH0714_MMIR_KAL,mmir_kal_133,Playa Kalki,K133,-29.67227845,60.21047226,-15.71969988,37.70626134,4.179566119,-7.660348164,15.31876299,17.27717643,-6.659475394,0,Minor,87_kal,12.375406,-69.159081
2795601,DMadr22-6918,Madracis,-,DH0715_MMIR_KAL,mmir_kal_134,Playa Kalki,K134,-33.56569794,56.26574247,-15.89054136,36.0513485,5.412643267,-7.364691189,17.11368489,19.67283333,-6.516092159,167,Major,85_kal,12.375406,-69.159081
2795602,DMadr22-6918,Madracis,-,DH0716_MMIR_KAL,mmir_kal_135,Playa Kalki,K135,-34.7990752,54.29071846,-16.47197252,35.2729532,5.852352738,-7.487109481,17.71291508,20.78823477,-6.797610942,167,Major,85_kal,12.375406,-69.159081
2795603,DMadr22-6918,Madracis,-,DH0717_MMIR_KAL,mmir_kal_136,Playa Kalki,K136,-36.35658651,55.15868449,-16.86569717,35.52911211,6.478460162,-7.37007969,18.62895418,20.4278252,-6.727770116,23,Major,85_kal,12.375406,-69.159081
2795604,DMadr22-6918,Madracis,-,DH0718_MMIR_KAL,mmir_kal_137,Playa Kalki,K137,-38.09978339,49.3943079,-16.43906381,33.28814226,6.817497156,-7.245644671,19.90332518,23.70303248,-6.766094693,167,Major,82_kal,12.375406,-69.159081
2795605,DMadr22-6918,Madracis,-,DH0719_MMIR_KAL,mmir_kal_138,Playa Kalki,K138,-39.48191001,49.45631672,-16.93660845,33.25665755,7.3690189,-7.225528843,21.06123017,25.83439496,-6.237783925,167,Major,79_kal,12.375406,-69.159081
2795693,DMadr22-6918,Madracis,-,DH0720_MMIR_KAL,mmir_kal_139,Playa Kalki,K139,-42.35274542,45.95532349,-16.162417,31.79014502,8.129565074,-6.722227175,18.15454558,17.46864024,-6.175558279,160,Major,88_kal,12.375406,-69.159081
2795695,DMadr22-6918,Madracis,-,DH0722_MMIR_KAL,mmir_kal_141,Playa Kalki,K141,-36.02063435,63.94607891,-16.58619524,38.80235576,6.633842428,-6.918132307,18.9590005,15.74392411,-5.977590969,167,Major,90_kal,12.375406,-69.159081
2795696,DMadr22-6918,Madracis,-,DH0723_MMIR_KAL,mmir_kal_142,Playa Kalki,K142,"-37.6041, ","64.0975, ",-17.1936,,,,,,,22,Major,NA,12.375406,-69.159081
2795697,DMadr22-6918,Madracis,-,DH0724_MMIR_KAL,mmir_kal_143,Playa Kalki,K143,-38.94641919,60.8454907,-16.56365904,37.50373085,7.534227361,-6.649809347,21.57912302,17.83953823,-5.440140721,167,Major,89_kal,12.375406,-69.159081
2795698,DMadr22-6918,Madracis,-,DH0725_MMIR_KAL,mmir_kal_144,Playa Kalki,K146,-42.34741424,58.99769451,-17.47548777,36.67400021,8.776145954,-6.583201863,22.05382469,18.82559296,-5.953327137,22,Major,89_kal,12.375406,-69.159081
2795788,DMadr22-6918,Madracis,-,DH0728_MMIR_KAL,mmir_kal_147,Playa Kalki,K147,-41.61839903,56.04010711,-16.17807425,35.57386205,8.23478952,-6.368214041,21.30770999,20.41274956,-5.598110872,25,Major,84_kal,12.375406,-69.159081
2795789,DMadr22-6918,Madracis,-,DH0729_MMIR_KAL,mmir_kal_148,Playa Kalki,K148,-36.08815215,53.46147974,-16.77724895,34.90941064,6.312788658,-7.453751206,18.37233456,21.31405772,-6.843712472,167,Major,85_kal,12.375406,-69.159081
2795790,DMadr22-6918,Madracis,-,DH0730_MMIR_KAL,mmir_kal_149,Playa Kalki,K149,9.781513035,67.40805509,-14.58967418,42.31706825,-9.391973897,-12.36115366,-4.812641065,10.3969393,-10.8504876,0,Major,111_kal,12.375406,-69.159081
2795791,DMadr22-6918,Madracis,-,DH0731_MMIR_KAL,mmir_kal_150,Playa Kalki,K150,-0.713256604,74.25248617,-17.43521083,44.41871249,-5.110553332,-11.59393687,1.449006832,7.428151933,-10.40593262,0,Major,113_kal,12.375406,-69.159081
2795792,DMadr22-6918,Madracis,-,DH0732_MMIR_KAL,mmir_kal_151,Playa Kalki,K151,-2.788780925,71.58972748,-15.81844639,43.27879575,-4.715300721,-10.86930335,2.126588948,9.097700874,-9.485995274,0,Major,110_kal,12.375406,-69.159081
2795793,DMadr22-6918,Madracis,-,DH0733_MMIR_KAL,mmir_kal_152,Playa Kalki,K152,-6.102625224,67.38021557,-16.0945587,41.55751265,-3.677432643,-10.70190092,3.620302504,11.58255588,-9.494758238,172,Major,108_kal,12.375406,-69.159081
2795794,DMadr22-6918,Madracis,-,DH0734_MMIR_KAL,mmir_kal_153,Playa Kalki,K153,-7.615091116,71.10794865,-16.43636524,42.87684183,-2.972951604,-10.44250268,4.682608487,9.700729644,-9.192358966,172,Major,109_kal,12.375406,-69.159081
2795795,DMadr22-6918,Madracis,-,DH0735_MMIR_KAL,mmir_kal_154,Playa Kalki,K154,-9.155901077,68.69546234,-15.84298627,41.88638427,-2.608890221,-10.13501278,6.217269642,10.86393971,-8.69119282,172,Major,109_kal,12.375406,-69.159081
2794544,DMadr22-6918,Madracis,-,DH0736_MMIR_KAL,mmir_kal_155,Playa Kalki,K155,-10.87911371,69.44249157,-16.07892388,42.08474905,-1.952052223,-9.945985552,5.908816104,9.777772729,-8.494837276,172,Major,109_kal,12.375406,-69.159081
2794545,DMadr22-6918,Madracis,-,DH0737_MMIR_KAL,mmir_kal_156,Playa Kalki,K156,-10.12951552,71.40432558,-15.78560305,42.84247684,-2.183787913,-9.857659659,10.04415747,14.86203305,-7.183587073,172,Major,106_kal,12.375406,-69.159081
2795512,DMadr22-6918,Madracis,-,DH0739_MMIR_KAL,mmir_kal_158,Playa Kalki,K158,-17.14995087,66.50810861,-15.82724203,40.67420104,0.080405677,-9.130914139,9.244388819,12.93349286,-7.934134529,173,Major,107_kal,12.375406,-69.159081
2795513,DMadr22-6918,Madracis,-,DH0740_MMIR_KAL,mmir_kal_159,Playa Kalki,K159,-16.80790413,69.00322332,-16.27867178,41.6313766,0.114375128,-9.220653583,9.286496903,11.55461494,-8.0293611,173,Major,107_kal,12.375406,-69.159081
2795514,DMadr22-6918,Madracis,-,DH0741_MMIR_KAL,mmir_kal_160,Playa Kalki,K160,-15.59489761,70.91075355,-16.01979425,42.39306799,-0.274918448,-9.210435865,8.739828241,10.45882169,-7.917235657,173,Major,107_kal,12.375406,-69.159081
2795515,DMadr22-6918,Madracis,-,DH0742_MMIR_KAL,mmir_kal_161,Playa Kalki,K161,-18.94199442,74.37392433,-17.14711368,43.54537795,1.167099542,-8.983567813,10.8475813,8.818981685,-7.79456075,173,Major,112_kal,12.375406,-69.159081
2795516,DMadr22-6918,Madracis,-,DH0743_MMIR_KAL,mmir_kal_162,Playa Kalki,K162,-20.11534181,72.88017839,-17.18463103,42.93294905,1.525920807,-8.903539645,11.36763587,9.703883545,-7.766687038,173,Major,112_kal,12.375406,-69.159081
2795416,DMadr22-6918,Madracis,-,DH0744_MMIR_KAL,mmir_kal_163,Playa Kalki,K163,-20.63929265,68.66130182,-16.25577695,41.31240185,1.426157593,-8.701835841,11.24457651,12.04025303,-7.527209384,173,Major,107_kal,12.375406,-69.159081
2795417,DMadr22-6918,Madracis,-,DH0745_MMIR_KAL,mmir_kal_164,Playa Kalki,K164,-20.41769858,67.13551769,-16.19984602,40.75499279,1.287397888,-8.782528581,11.02746184,12.83722418,-7.641006982,0,Major,107_kal,12.375406,-69.159081
2795418,DMadr22-6918,Madracis,-,DH0746_MMIR_KAL,mmir_kal_165,Playa Kalki,K165,-22.89642444,63.72820928,-14.84782567,39.32604375,1.833481863,-8.128337712,11.90551063,14.91985634,-6.859113689,0,Major,105_kal,12.375406,-69.159081
2795419,DMadr22-6918,Madracis,-,DH0747_MMIR_KAL,mmir_kal_166,Playa Kalki,K166,-29.34093919,69.28271905,-17.80947746,41.15405657,4.682702559,-8.016850093,16.0081735,12.3107431,-7.115278664,176,Major,94_kal,12.375406,-69.159081
2795420,DMadr22-6918,Madracis,-,DH0748_MMIR_KAL,mmir_kal_167,Playa Kalki,K167,-27.33090412,87.06326741,-18.6003666,47.88307922,4.728717083,-7.755821311,16.18193818,2.652982435,-6.479239027,0,Major,98_kal,12.375406,-69.159081
2795421,DMadr22-6918,Madracis,-,DH0749_MMIR_KAL,mmir_kal_168,Playa Kalki,K168,-29.97100097,73.09854954,-18.01512454,42.54620581,5.065338347,-7.827439751,16.59983742,10.31994306,-6.854551237,176,Major,96_kal,12.375406,-69.159081
2794540,DMadr22-6918,Madracis,-,DH0750_MMIR_KAL,mmir_kal_169,Playa Kalki,K169,-32.45682431,71.8936684,-18.2793553,41.98216641,5.921179162,-7.632538736,17.84937413,11.14229898,-6.746144251,176,Major,95_kal,12.375406,-69.159081
2794541,DMadr22-6918,Madracis,-,DH0751_MMIR_KAL,mmir_kal_170,Playa Kalki,K170,-36.9658,66.1241,-17.6703,39.586,7.184,-7.071,,,,22,Major,NA,12.375406,-69.159081
2794542,DMadr22-6918,Madracis,-,DH0752_MMIR_KAL,mmir_kal_171,Playa Kalki,,,,,,,,,,,21,Major,NA,12.375406,-69.159081
2794543,DMadr22-6918,Madracis,-,DH0753_MMIR_KAL,mmir_kal_172,Playa Kalki,,,,,,,,,,,2,Major,NA,12.375406,-69.159081
3705761,DMadr24-8994,Madracis,-,DX0054_MMIR_SNA,DX0054_MMIR_SNA_SHA,Snake Bay,,,,,,,,,,,13,Major,NA,12.138986,-68.997639
3705762,DMadr24-8994,Madracis,-,DX0114_MMIR_KAL,DX0114_MMIR_KAL_SHA,Playa Kalki,,,,,,,,,,,36,Major,NA,12.375406,-69.159081
2794496,DMadr22-6918,Madracis,-,DX0452_MMIR_SNA,mmir_sna_533_2,Snake Bay,,,,,,,,,,,9,Major,NA,12.138986,-68.997639
2794498,DMadr22-6918,Madracis,-,DX0453_MMIR_SNA,mmir_sna_534_2,Snake Bay,,,,,,,,,,,109,Major,NA,12.138986,-68.997639
2795463,DMadr22-6918,Madracis,-,DX0454_MMIR_SNA,mmir_sna_535_2,Snake Bay,,,,,,,,,,,18,Major,NA,12.138986,-68.997639
